"ID","datetime_UTC","release_datetime_UTC","Healed.Scars","X_UTM","Y_UTM"
17003,"2017-08-22 07:01:13","2017-08-01 17:59:00",TRUE,516045.865755307,8006344.01730933
17003,"2017-08-22 08:01:13","2017-08-01 17:59:00",TRUE,512955.194898038,8010175.8993316
17003,"2017-08-22 09:01:13","2017-08-01 17:59:00",TRUE,510103.034906556,8011133.3517209
17003,"2017-08-22 10:01:13","2017-08-01 17:59:00",TRUE,510455.959814009,8013109.17160196
17003,"2017-08-22 11:01:13","2017-08-01 17:59:00",TRUE,511390.708335965,8013127.94944551
17003,"2017-08-22 12:01:13","2017-08-01 17:59:00",TRUE,510731.748258629,8015269.00438652
17003,"2017-08-22 13:01:13","2017-08-01 17:59:00",TRUE,511309.923140843,8016696.90726352
17003,"2017-08-22 14:01:13","2017-08-01 17:59:00",TRUE,510702.110662859,8016061.32424832
17003,"2017-08-22 15:01:13","2017-08-01 17:59:00",TRUE,511938.448711353,8016090.99808181
17003,"2017-08-22 16:01:13","2017-08-01 17:59:00",TRUE,512064.889488526,8013120.6961087
17003,"2017-08-22 17:01:13","2017-08-01 17:59:00",TRUE,506878.18029158,8007504.67520148
17003,"2017-08-22 18:01:13","2017-08-01 17:59:00",TRUE,511739.361441016,8002653.34521478
17003,"2017-08-22 19:01:13","2017-08-01 17:59:00",TRUE,515903.249428299,7998494.09003042
17003,"2017-08-22 20:01:13","2017-08-01 17:59:00",TRUE,516201.933791181,7993731.05560577
17003,"2017-08-23 00:25:20","2017-08-01 17:59:00",TRUE,511999.441413186,7991900.75382275
17003,"2017-08-23 01:25:20","2017-08-01 17:59:00",TRUE,514498.675243852,7991018.41995172
17003,"2017-08-23 02:25:20","2017-08-01 17:59:00",TRUE,515732.828784629,7991567.83412929
17003,"2017-08-23 03:25:20","2017-08-01 17:59:00",TRUE,513199.887031731,7990228.25900564
17003,"2017-08-23 04:25:20","2017-08-01 17:59:00",TRUE,509056.090838311,7988682.8580271
17003,"2017-08-23 05:25:20","2017-08-01 17:59:00",TRUE,507978.008760898,7986591.95052088
17003,"2017-08-23 06:25:20","2017-08-01 17:59:00",TRUE,507339.123818101,7984364.02038872
17003,"2017-08-23 07:25:20","2017-08-01 17:59:00",TRUE,507830.757223236,7985032.05725475
17003,"2017-08-23 08:25:20","2017-08-01 17:59:00",TRUE,508081.816374828,7987882.45073375
17003,"2017-08-23 09:25:20","2017-08-01 17:59:00",TRUE,509500.201616055,7991813.81322778
17003,"2017-08-23 10:25:20","2017-08-01 17:59:00",TRUE,509157.77253507,7995586.83984349
17003,"2017-08-23 11:25:20","2017-08-01 17:59:00",TRUE,512135.70340887,7995731.86153684
17003,"2017-08-23 12:25:20","2017-08-01 17:59:00",TRUE,514923.915395795,7995976.6915103
17003,"2017-08-23 13:25:20","2017-08-01 17:59:00",TRUE,517486.37756993,7996573.38793407
17003,"2017-08-23 14:25:20","2017-08-01 17:59:00",TRUE,516315.302592855,7996293.14988706
17003,"2017-08-23 15:25:20","2017-08-01 17:59:00",TRUE,517685.430969371,7996239.56559604
17003,"2017-08-23 16:25:20","2017-08-01 17:59:00",TRUE,516745.78835334,7993473.5034968
17003,"2017-08-23 17:25:20","2017-08-01 17:59:00",TRUE,516965.812356125,7992595.27753359
17003,"2017-08-24 00:03:09","2017-08-01 17:59:00",TRUE,511382.938457633,8013626.22775828
17003,"2017-08-24 01:03:09","2017-08-01 17:59:00",TRUE,509181.648357199,8013849.25847418
17003,"2017-08-24 02:03:09","2017-08-01 17:59:00",TRUE,510271.16260818,8012981.61929937
17003,"2017-08-24 03:03:09","2017-08-01 17:59:00",TRUE,510157.370589025,8012061.80324038
17003,"2017-08-24 04:03:09","2017-08-01 17:59:00",TRUE,508875.224663371,8014071.98350786
17003,"2017-08-24 05:03:09","2017-08-01 17:59:00",TRUE,509832.151773583,8015706.49069129
17003,"2017-08-24 06:03:09","2017-08-01 17:59:00",TRUE,510274.250209955,8016667.86176545
17003,"2017-08-24 07:03:09","2017-08-01 17:59:00",TRUE,510088.971620234,8014580.76487612
17003,"2017-08-24 08:03:09","2017-08-01 17:59:00",TRUE,510339.051101156,8013130.55263184
17003,"2017-08-24 09:03:09","2017-08-01 17:59:00",TRUE,511337.814754694,8011879.45422401
17003,"2017-08-24 10:03:09","2017-08-01 17:59:00",TRUE,510091.955354544,8014266.14676379
17003,"2017-08-24 11:03:09","2017-08-01 17:59:00",TRUE,506436.119802799,8012814.15525774
17003,"2017-08-24 12:03:09","2017-08-01 17:59:00",TRUE,507006.075950829,8013261.12611371
17003,"2017-08-24 13:03:09","2017-08-01 17:59:00",TRUE,507504.319437454,8013574.96754343
17003,"2017-08-24 14:03:09","2017-08-01 17:59:00",TRUE,506760.14689979,8010590.506332
17003,"2017-08-24 15:03:09","2017-08-01 17:59:00",TRUE,506879.928436974,8009283.50891734
17003,"2017-08-24 16:03:09","2017-08-01 17:59:00",TRUE,508376.502703898,8007907.60768895
17003,"2017-08-24 17:03:09","2017-08-01 17:59:00",TRUE,508774.483840235,8009244.26177025
17003,"2017-08-24 18:03:09","2017-08-01 17:59:00",TRUE,510516.680389212,8010344.27541977
17003,"2017-08-24 19:03:09","2017-08-01 17:59:00",TRUE,511474.60504657,8012361.94746616
17003,"2017-08-24 20:03:09","2017-08-01 17:59:00",TRUE,511301.316326152,8013787.11811226
17003,"2017-08-25 00:04:12","2017-08-01 17:59:00",TRUE,510126.093813675,8018293.40905889
17003,"2017-08-25 01:04:12","2017-08-01 17:59:00",TRUE,512173.495799302,8019007.4693802
17003,"2017-08-25 02:04:12","2017-08-01 17:59:00",TRUE,511411.056372851,8021375.55491877
17003,"2017-08-25 03:04:12","2017-08-01 17:59:00",TRUE,510124.806246032,8023250.95056977
17003,"2017-08-25 04:04:12","2017-08-01 17:59:00",TRUE,511483.187269756,8024283.51704142
17003,"2017-08-25 05:04:12","2017-08-01 17:59:00",TRUE,512250.516002221,8026705.70328134
17003,"2017-08-25 06:04:12","2017-08-01 17:59:00",TRUE,512252.815514944,8025507.04580323
17003,"2017-08-25 07:04:12","2017-08-01 17:59:00",TRUE,513033.444836321,8020675.66179435
17003,"2017-08-25 08:04:12","2017-08-01 17:59:00",TRUE,511768.616016778,8020640.25947201
17003,"2017-08-25 09:04:12","2017-08-01 17:59:00",TRUE,509632.543553193,8022010.22803468
17003,"2017-08-25 10:04:12","2017-08-01 17:59:00",TRUE,508003.359435583,8020712.70117023
17003,"2017-08-25 11:04:12","2017-08-01 17:59:00",TRUE,508651.648311205,8020518.72157073
17003,"2017-08-25 12:04:12","2017-08-01 17:59:00",TRUE,509610.811546989,8020798.30016566
17003,"2017-08-25 13:04:12","2017-08-01 17:59:00",TRUE,510733.122822168,8022053.35631285
17003,"2017-08-25 14:04:12","2017-08-01 17:59:00",TRUE,511797.784040744,8023978.48660357
17003,"2017-08-25 15:04:12","2017-08-01 17:59:00",TRUE,512610.247842995,8025147.95443217
17003,"2017-08-25 16:04:12","2017-08-01 17:59:00",TRUE,512776.367235727,8026146.57753394
17003,"2017-08-25 17:04:12","2017-08-01 17:59:00",TRUE,512234.851825102,8026056.41390485
17003,"2017-08-25 18:04:12","2017-08-01 17:59:00",TRUE,512210.794560158,8025416.34544269
17003,"2017-08-25 19:04:12","2017-08-01 17:59:00",TRUE,512627.042772159,8025275.84518995
17003,"2017-08-25 20:04:12","2017-08-01 17:59:00",TRUE,511768.271926644,8025661.30100436
17003,"2017-08-25 21:04:12","2017-08-01 17:59:00",TRUE,511508.97975454,8025012.88991075
17003,"2017-08-26 11:47:50","2017-08-01 17:59:00",TRUE,509657.824577302,8017365.3130602
17003,"2017-08-26 12:47:50","2017-08-01 17:59:00",TRUE,510441.240062268,8020590.32996846
17003,"2017-08-26 13:47:50","2017-08-01 17:59:00",TRUE,512409.743616097,8021404.43610804
17003,"2017-08-26 14:47:50","2017-08-01 17:59:00",TRUE,509471.492532771,8019394.4010402
17003,"2017-08-26 15:47:50","2017-08-01 17:59:00",TRUE,507517.986488686,8015658.57057147
17003,"2017-08-26 16:47:50","2017-08-01 17:59:00",TRUE,509028.80490864,8011616.99617751
17003,"2017-08-26 17:47:50","2017-08-01 17:59:00",TRUE,510252.977439708,8012548.148616
17003,"2017-08-27 07:05:58","2017-08-01 17:59:00",TRUE,517972.923079342,8017678.0112165
17003,"2017-08-27 08:05:58","2017-08-01 17:59:00",TRUE,517862.705618156,8019436.94339181
17003,"2017-08-27 09:05:58","2017-08-01 17:59:00",TRUE,517522.981295999,8021170.305541
17003,"2017-08-27 10:05:58","2017-08-01 17:59:00",TRUE,517310.493401303,8022666.46615997
17003,"2017-08-27 11:05:58","2017-08-01 17:59:00",TRUE,517090.577697636,8023582.81714993
17003,"2017-08-27 12:05:58","2017-08-01 17:59:00",TRUE,515685.494475408,8022624.82744369
17003,"2017-08-27 13:05:58","2017-08-01 17:59:00",TRUE,515016.438513558,8022880.53831931
17003,"2017-08-27 14:05:58","2017-08-01 17:59:00",TRUE,513592.813938204,8023293.8253555
17003,"2017-08-27 15:05:58","2017-08-01 17:59:00",TRUE,513159.874763891,8022764.95515847
17003,"2017-08-27 16:05:58","2017-08-01 17:59:00",TRUE,514325.60000901,8021841.45633871
17003,"2017-08-27 17:05:58","2017-08-01 17:59:00",TRUE,515487.10578077,8022078.68799211
17003,"2017-08-27 18:05:58","2017-08-01 17:59:00",TRUE,512661.556779022,8018720.34202494
17003,"2017-08-27 19:05:58","2017-08-01 17:59:00",TRUE,510905.533766871,8018548.71391214
17003,"2017-08-27 20:05:58","2017-08-01 17:59:00",TRUE,510717.104571863,8018024.44833209
17003,"2017-08-28 01:42:05","2017-08-01 17:59:00",TRUE,520498.202386304,8016530.46944181
17003,"2017-08-28 02:42:05","2017-08-01 17:59:00",TRUE,520001.257345898,8016186.7507298
17003,"2017-08-28 03:42:05","2017-08-01 17:59:00",TRUE,520357.34819265,8018223.21568571
17003,"2017-08-28 04:42:05","2017-08-01 17:59:00",TRUE,518683.843043317,8018564.18101509
17003,"2017-08-28 05:42:05","2017-08-01 17:59:00",TRUE,516172.506705223,8014471.67250153
17003,"2017-08-28 06:42:05","2017-08-01 17:59:00",TRUE,511492.675195507,8015400.42276977
17003,"2017-08-28 07:42:05","2017-08-01 17:59:00",TRUE,509812.925367311,8019362.36015529
17003,"2017-08-28 08:42:05","2017-08-01 17:59:00",TRUE,508983.040262225,8021108.12922761
17003,"2017-08-28 09:42:05","2017-08-01 17:59:00",TRUE,508997.488547891,8020911.05769022
17003,"2017-08-28 10:42:05","2017-08-01 17:59:00",TRUE,510007.43942731,8020795.92145999
17003,"2017-08-28 11:42:05","2017-08-01 17:59:00",TRUE,511745.930686091,8021752.01327685
17003,"2017-08-28 12:42:05","2017-08-01 17:59:00",TRUE,514526.407328441,8021742.23075319
17003,"2017-08-28 15:43:09","2017-08-01 17:59:00",TRUE,514142.20919517,8024630.84512984
17003,"2017-08-28 16:43:09","2017-08-01 17:59:00",TRUE,515117.958309374,8023118.83440682
17003,"2017-08-28 17:43:09","2017-08-01 17:59:00",TRUE,516701.291846297,8022188.51889836
17003,"2017-08-28 18:43:09","2017-08-01 17:59:00",TRUE,516426.551996824,8022008.03831392
17003,"2017-08-28 19:43:09","2017-08-01 17:59:00",TRUE,515995.922988572,8023757.01804083
17003,"2017-08-28 20:43:09","2017-08-01 17:59:00",TRUE,515983.721973196,8024269.86425858
17003,"2017-08-28 21:43:09","2017-08-01 17:59:00",TRUE,516358.21102039,8020176.19596508
17003,"2017-08-29 06:41:32","2017-08-01 17:59:00",TRUE,512104.491791373,8024126.91796709
17003,"2017-08-29 07:41:32","2017-08-01 17:59:00",TRUE,513585.988321453,8023508.63533095
17003,"2017-08-29 08:41:32","2017-08-01 17:59:00",TRUE,513642.072394053,8022018.53627305
17003,"2017-08-29 09:41:32","2017-08-01 17:59:00",TRUE,513962.888909806,8023169.67109427
17003,"2017-08-29 10:41:32","2017-08-01 17:59:00",TRUE,515177.882943006,8023589.21377551
17003,"2017-08-29 11:41:32","2017-08-01 17:59:00",TRUE,515648.489244801,8022739.24150564
17003,"2017-08-29 12:41:32","2017-08-01 17:59:00",TRUE,514458.338721329,8019916.56378102
17003,"2017-08-29 13:41:32","2017-08-01 17:59:00",TRUE,509453.220977584,8014068.07992091
17003,"2017-08-29 14:41:32","2017-08-01 17:59:00",TRUE,506384.38716718,8012094.61683052
17003,"2017-08-29 16:41:32","2017-08-01 17:59:00",TRUE,510211.935664723,8003954.5659715
17003,"2017-08-29 17:41:32","2017-08-01 17:59:00",TRUE,515713.172628596,7999269.34944374
17003,"2017-08-29 18:41:32","2017-08-01 17:59:00",TRUE,514509.211003673,7993822.0064559
17003,"2017-08-29 19:41:32","2017-08-01 17:59:00",TRUE,510830.190445521,7995789.46948339
17003,"2017-08-29 20:41:32","2017-08-01 17:59:00",TRUE,512537.287672761,7994737.37159093
17003,"2017-08-29 21:41:32","2017-08-01 17:59:00",TRUE,515348.036884849,7993723.47057539
17003,"2017-08-30 08:36:35","2017-08-01 17:59:00",TRUE,521942.587343342,8013868.20739644
17003,"2017-08-30 09:36:35","2017-08-01 17:59:00",TRUE,519050.222500332,8012481.92067524
17003,"2017-08-30 10:36:35","2017-08-01 17:59:00",TRUE,516559.749413416,8008860.94826361
17003,"2017-08-30 11:36:35","2017-08-01 17:59:00",TRUE,515683.793538393,8003125.9005596
17003,"2017-08-30 12:36:35","2017-08-01 17:59:00",TRUE,511804.574030881,8005087.11499433
17003,"2017-08-30 13:36:35","2017-08-01 17:59:00",TRUE,508985.863117005,8007519.42085415
17003,"2017-08-30 14:36:35","2017-08-01 17:59:00",TRUE,510231.229024019,8010176.28688416
17003,"2017-08-30 15:36:35","2017-08-01 17:59:00",TRUE,510429.78984256,8010582.0308283
17003,"2017-08-30 16:36:35","2017-08-01 17:59:00",TRUE,506027.97452945,8011240.12019694
17003,"2017-08-30 17:36:35","2017-08-01 17:59:00",TRUE,506614.274562302,8010440.18086221
17003,"2017-08-30 18:36:35","2017-08-01 17:59:00",TRUE,507075.053116795,8009531.30809396
17003,"2017-08-31 00:00:00","2017-08-01 17:59:00",TRUE,506394.332651993,8010068.6411251
17003,"2017-08-31 01:00:00","2017-08-01 17:59:00",TRUE,508084.788308447,8010289.49555474
17003,"2017-08-31 02:00:00","2017-08-01 17:59:00",TRUE,509910.628597609,8010472.75212978
17003,"2017-08-31 03:00:00","2017-08-01 17:59:00",TRUE,508841.574161275,8010109.71548002
17003,"2017-08-31 04:00:00","2017-08-01 17:59:00",TRUE,508262.72678193,8009117.01430269
17003,"2017-08-31 05:00:00","2017-08-01 17:59:00",TRUE,509777.716058931,8008050.91295331
17003,"2017-08-31 06:00:00","2017-08-01 17:59:00",TRUE,508262.258413058,8009265.96179022
17003,"2017-08-31 07:00:00","2017-08-01 17:59:00",TRUE,508579.981978312,8009083.85739675
17003,"2017-08-31 08:00:00","2017-08-01 17:59:00",TRUE,508929.804067729,8005730.9383565
17003,"2017-08-31 09:00:00","2017-08-01 17:59:00",TRUE,513059.470325776,8003205.89392979
17003,"2017-08-31 10:00:00","2017-08-01 17:59:00",TRUE,510140.85826626,8006254.2613779
17004,"2017-08-04 09:01:13","2017-08-03 08:44:00",TRUE,505631.056892971,8040206.08191321
17004,"2017-08-04 10:01:13","2017-08-03 08:44:00",TRUE,501280.335701137,8037831.77682442
17004,"2017-08-04 11:01:13","2017-08-03 08:44:00",TRUE,499913.249390546,8034759.24734856
17004,"2017-08-04 12:01:13","2017-08-03 08:44:00",TRUE,499569.845911309,8033187.81456016
17004,"2017-08-04 13:01:13","2017-08-03 08:44:00",TRUE,500424.87011808,8033327.54866362
17004,"2017-08-04 14:01:13","2017-08-03 08:44:00",TRUE,501123.666698642,8033627.40209735
17004,"2017-08-04 15:01:13","2017-08-03 08:44:00",TRUE,501747.454000366,8034431.95856848
17004,"2017-08-04 16:01:13","2017-08-03 08:44:00",TRUE,502523.239951071,8035879.16349488
17004,"2017-08-04 17:01:13","2017-08-03 08:44:00",TRUE,502461.378700118,8036465.60543813
17004,"2017-08-04 18:01:13","2017-08-03 08:44:00",TRUE,502443.746113142,8037521.59828399
17004,"2017-08-05 00:16:17","2017-08-03 08:44:00",TRUE,507873.161560672,8046638.74340422
17004,"2017-08-05 01:16:17","2017-08-03 08:44:00",TRUE,504819.189045641,8041483.28351143
17004,"2017-08-05 02:16:17","2017-08-03 08:44:00",TRUE,502276.241272529,8037350.82804815
17004,"2017-08-05 03:16:17","2017-08-03 08:44:00",TRUE,501545.539592434,8035312.1185749
17004,"2017-08-05 04:16:17","2017-08-03 08:44:00",TRUE,501056.755845772,8033816.21257848
17004,"2017-08-05 05:16:17","2017-08-03 08:44:00",TRUE,501716.151874294,8035064.60560797
17004,"2017-08-05 06:16:17","2017-08-03 08:44:00",TRUE,502649.806427961,8037125.51544035
17004,"2017-08-05 07:16:17","2017-08-03 08:44:00",TRUE,505817.568573062,8039836.85865157
17004,"2017-08-05 08:16:17","2017-08-03 08:44:00",TRUE,508478.403593437,8041179.95004669
17004,"2017-08-05 09:16:17","2017-08-03 08:44:00",TRUE,511201.11424867,8045317.38706785
17004,"2017-08-05 10:16:17","2017-08-03 08:44:00",TRUE,511505.643303993,8047303.07883506
17004,"2017-08-05 11:16:17","2017-08-03 08:44:00",TRUE,507405.829663444,8045855.51278272
17004,"2017-08-05 12:16:17","2017-08-03 08:44:00",TRUE,504127.647984295,8041094.76984106
17004,"2017-08-05 13:16:17","2017-08-03 08:44:00",TRUE,501401.443523507,8036447.47223001
17004,"2017-08-05 14:16:17","2017-08-03 08:44:00",TRUE,501493.550393948,8035146.77551455
17004,"2017-08-05 15:16:17","2017-08-03 08:44:00",TRUE,501468.661411588,8034513.79734147
17004,"2017-08-05 16:16:17","2017-08-03 08:44:00",TRUE,502389.024715938,8036619.28426906
17004,"2017-08-05 17:16:17","2017-08-03 08:44:00",TRUE,503320.661349431,8039217.42142188
17004,"2017-08-05 18:16:17","2017-08-03 08:44:00",TRUE,505348.53772167,8040731.92433269
17004,"2017-08-06 00:08:48","2017-08-03 08:44:00",TRUE,500185.836835543,8031174.14265043
17004,"2017-08-06 01:08:48","2017-08-03 08:44:00",TRUE,500569.616846269,8031556.92318012
17004,"2017-08-06 02:08:48","2017-08-03 08:44:00",TRUE,501262.611218298,8033954.49442256
17004,"2017-08-06 03:08:48","2017-08-03 08:44:00",TRUE,501844.432584193,8036113.71092519
17004,"2017-08-06 04:08:48","2017-08-03 08:44:00",TRUE,502296.929850124,8037782.5460703
17004,"2017-08-06 05:08:48","2017-08-03 08:44:00",TRUE,503425.526438616,8039166.35262478
17004,"2017-08-06 06:08:48","2017-08-03 08:44:00",TRUE,504661.096016488,8040301.43760417
17004,"2017-08-06 07:08:48","2017-08-03 08:44:00",TRUE,504189.148915962,8041046.26317074
17004,"2017-08-06 08:08:48","2017-08-03 08:44:00",TRUE,501603.404078331,8036735.35623418
17004,"2017-08-06 09:08:48","2017-08-03 08:44:00",TRUE,500582.408980907,8033113.90144591
17004,"2017-08-06 10:08:48","2017-08-03 08:44:00",TRUE,499989.003283269,8032262.86947275
17004,"2017-08-06 11:08:48","2017-08-03 08:44:00",TRUE,500041.726928829,8032114.00759208
17004,"2017-08-06 12:08:48","2017-08-03 08:44:00",TRUE,499804.248071363,8032249.03136778
17004,"2017-08-06 13:08:48","2017-08-03 08:44:00",TRUE,499987.254099702,8032285.50423683
17004,"2017-08-06 14:08:48","2017-08-03 08:44:00",TRUE,500105.580135944,8031941.93863913
17004,"2017-08-06 15:08:48","2017-08-03 08:44:00",TRUE,500597.02261513,8032959.7079565
17004,"2017-08-06 16:08:48","2017-08-03 08:44:00",TRUE,500565.360512985,8033825.00050553
17004,"2017-08-06 17:08:48","2017-08-03 08:44:00",TRUE,501020.252245137,8034838.75741009
17004,"2017-08-06 18:08:48","2017-08-03 08:44:00",TRUE,501370.577025776,8037533.79826093
17004,"2017-08-07 00:12:19","2017-08-03 08:44:00",TRUE,501639.118519872,8034889.2831318
17004,"2017-08-07 01:12:19","2017-08-03 08:44:00",TRUE,501885.862304006,8036078.04494692
17004,"2017-08-07 02:12:19","2017-08-03 08:44:00",TRUE,502739.158361761,8037806.50630579
17004,"2017-08-07 03:12:19","2017-08-03 08:44:00",TRUE,503841.834908581,8039640.88528158
17004,"2017-08-07 04:12:19","2017-08-03 08:44:00",TRUE,504419.754417935,8040793.78311393
17004,"2017-08-07 05:12:19","2017-08-03 08:44:00",TRUE,507849.569335825,8042097.38037693
17004,"2017-08-07 06:12:19","2017-08-03 08:44:00",TRUE,510076.152416661,8044940.38707556
17004,"2017-08-07 07:12:19","2017-08-03 08:44:00",TRUE,511288.471781165,8049461.99588965
17004,"2017-08-07 08:12:19","2017-08-03 08:44:00",TRUE,511122.492163926,8049456.34549011
17004,"2017-08-07 09:12:19","2017-08-03 08:44:00",TRUE,510483.846692546,8048809.88232934
17004,"2017-08-07 10:12:19","2017-08-03 08:44:00",TRUE,508433.858023879,8046332.94685027
17004,"2017-08-07 11:12:19","2017-08-03 08:44:00",TRUE,504509.862499027,8041446.41738853
17004,"2017-08-07 12:12:19","2017-08-03 08:44:00",TRUE,502214.270870124,8037481.77981902
17004,"2017-08-07 13:12:19","2017-08-03 08:44:00",TRUE,501743.054725364,8036046.38439656
17004,"2017-08-07 14:12:19","2017-08-03 08:44:00",TRUE,501876.998362372,8037478.80308714
17004,"2017-08-07 15:12:19","2017-08-03 08:44:00",TRUE,500868.26291529,8035057.81307838
17004,"2017-08-07 16:12:19","2017-08-03 08:44:00",TRUE,501749.887381175,8035679.48301065
17004,"2017-08-07 17:12:19","2017-08-03 08:44:00",TRUE,502284.520113662,8038058.60075862
17004,"2017-08-07 18:12:19","2017-08-03 08:44:00",TRUE,504625.103853634,8041705.97933492
17004,"2017-08-07 23:59:58","2017-08-03 08:44:00",TRUE,517862.594049473,8041705.02880058
17004,"2017-08-08 00:59:58","2017-08-03 08:44:00",TRUE,516597.37675926,8035703.95534714
17004,"2017-08-08 01:59:58","2017-08-03 08:44:00",TRUE,517530.387221441,8038879.11880807
17004,"2017-08-08 02:59:58","2017-08-03 08:44:00",TRUE,517881.253861989,8042045.71721548
17004,"2017-08-08 03:59:58","2017-08-03 08:44:00",TRUE,517566.812255725,8044015.20365962
17004,"2017-08-08 04:59:58","2017-08-03 08:44:00",TRUE,516803.875936912,8036526.63216486
17004,"2017-08-08 05:59:58","2017-08-03 08:44:00",TRUE,516641.393944976,8031320.9425359
17004,"2017-08-08 06:59:58","2017-08-03 08:44:00",TRUE,511018.331377161,8026657.3925079
17004,"2017-08-08 07:59:58","2017-08-03 08:44:00",TRUE,507351.653925128,8020335.46672351
17004,"2017-08-08 08:59:58","2017-08-03 08:44:00",TRUE,505094.026600178,8014381.15524488
17004,"2017-08-08 09:59:58","2017-08-03 08:44:00",TRUE,505215.957792768,8010642.96469894
17004,"2017-08-08 10:59:58","2017-08-03 08:44:00",TRUE,504419.793392895,8009908.40054755
17004,"2017-08-08 11:59:58","2017-08-03 08:44:00",TRUE,505301.509151472,8009531.25866788
17004,"2017-08-08 12:59:58","2017-08-03 08:44:00",TRUE,508518.749649084,8005606.42603491
17004,"2017-08-08 13:59:58","2017-08-03 08:44:00",TRUE,514317.483802594,8000665.97649619
17004,"2017-08-08 14:59:58","2017-08-03 08:44:00",TRUE,517317.917192378,7995591.52681774
17004,"2017-08-08 15:59:58","2017-08-03 08:44:00",TRUE,515670.56777002,7994305.50474781
17004,"2017-08-08 16:59:58","2017-08-03 08:44:00",TRUE,514446.669074639,7993728.13420905
17004,"2017-08-08 17:59:58","2017-08-03 08:44:00",TRUE,516118.865885207,7993918.39696141
17004,"2017-08-09 00:02:16","2017-08-03 08:44:00",TRUE,517921.826852698,8011843.55212227
17004,"2017-08-09 01:02:16","2017-08-03 08:44:00",TRUE,516866.710916324,8016025.01690529
17004,"2017-08-09 02:02:16","2017-08-03 08:44:00",TRUE,514416.01006508,8018330.81141463
17004,"2017-08-09 03:02:16","2017-08-03 08:44:00",TRUE,513377.315371886,8020813.42131399
17004,"2017-08-09 04:02:16","2017-08-03 08:44:00",TRUE,514294.656532669,8022722.03349117
17004,"2017-08-09 05:02:16","2017-08-03 08:44:00",TRUE,515117.243406525,8023132.64734279
17004,"2017-08-09 06:02:16","2017-08-03 08:44:00",TRUE,515678.754589056,8023687.41748328
17004,"2017-08-09 07:02:16","2017-08-03 08:44:00",TRUE,516433.573518678,8025594.82667578
17004,"2017-08-09 08:02:16","2017-08-03 08:44:00",TRUE,515241.885051392,8027812.06902502
17004,"2017-08-09 09:02:16","2017-08-03 08:44:00",TRUE,512434.364036552,8025752.11420594
17004,"2017-08-09 10:02:16","2017-08-03 08:44:00",TRUE,512475.32691931,8022905.13191153
17004,"2017-08-09 11:02:16","2017-08-03 08:44:00",TRUE,513107.114740187,8023653.86174871
17004,"2017-08-09 12:02:16","2017-08-03 08:44:00",TRUE,513027.179704954,8024198.58109833
17004,"2017-08-09 13:02:16","2017-08-03 08:44:00",TRUE,511876.033155,8022414.19245735
17004,"2017-08-09 14:02:16","2017-08-03 08:44:00",TRUE,507075.896126366,8019635.3644893
17004,"2017-08-09 15:02:16","2017-08-03 08:44:00",TRUE,505710.162121022,8014493.68060194
17004,"2017-08-09 16:02:16","2017-08-03 08:44:00",TRUE,506072.996650815,8010989.79544742
17004,"2017-08-09 17:02:16","2017-08-03 08:44:00",TRUE,506615.997507097,8009117.7292663
17004,"2017-08-09 18:02:16","2017-08-03 08:44:00",TRUE,506224.42636628,8008216.2858013
17004,"2017-08-10 00:04:05","2017-08-03 08:44:00",TRUE,506117.528200709,8011305.94107332
17004,"2017-08-10 01:04:05","2017-08-03 08:44:00",TRUE,506618.099686963,8011968.24342018
17004,"2017-08-10 02:04:05","2017-08-03 08:44:00",TRUE,507447.93846316,8012162.06302601
17004,"2017-08-10 03:04:05","2017-08-03 08:44:00",TRUE,506607.673523266,8015720.12914962
17004,"2017-08-10 04:04:05","2017-08-03 08:44:00",TRUE,507460.624257934,8020067.38025701
17004,"2017-08-10 05:04:05","2017-08-03 08:44:00",TRUE,508788.473325781,8022152.92150634
17004,"2017-08-10 06:04:05","2017-08-03 08:44:00",TRUE,509938.658240438,8019621.871847
17004,"2017-08-10 07:04:05","2017-08-03 08:44:00",TRUE,510228.408955485,8019052.58808013
17004,"2017-08-10 08:04:05","2017-08-03 08:44:00",TRUE,513247.411086532,8019165.16139862
17004,"2017-08-10 09:04:05","2017-08-03 08:44:00",TRUE,515373.423952207,8017271.48261652
17004,"2017-08-10 10:04:05","2017-08-03 08:44:00",TRUE,515916.208208875,8015973.43328268
17004,"2017-08-10 11:04:05","2017-08-03 08:44:00",TRUE,517533.238663015,8014814.52912409
17004,"2017-08-10 12:04:05","2017-08-03 08:44:00",TRUE,519902.468363094,8015325.6293741
17004,"2017-08-10 13:04:05","2017-08-03 08:44:00",TRUE,521946.771878145,8015820.12774877
17004,"2017-08-10 14:04:05","2017-08-03 08:44:00",TRUE,524057.979441565,8016533.48835553
17004,"2017-08-10 15:04:05","2017-08-03 08:44:00",TRUE,523967.304724909,8020702.76061923
17004,"2017-08-10 16:04:05","2017-08-03 08:44:00",TRUE,524189.81728679,8023667.91137937
17004,"2017-08-10 17:04:05","2017-08-03 08:44:00",TRUE,524169.486763736,8026736.77041552
17004,"2017-08-10 18:04:05","2017-08-03 08:44:00",TRUE,524692.058458843,8029959.87586245
17004,"2017-08-11 00:12:29","2017-08-03 08:44:00",TRUE,521659.618039465,8044051.35220736
17004,"2017-08-11 01:12:29","2017-08-03 08:44:00",TRUE,522220.10336627,8044250.90083132
17004,"2017-08-11 02:12:29","2017-08-03 08:44:00",TRUE,522640.648115528,8045336.28385371
