"sim","n_m1","n_0","n_p1","cov.sim.index","beta_cov_sim","beta_cov_proxy_sim","gamma_shape_sim","gamma_scale_sim","vonMises_kappa_sim","beta_cov_est","beta_cov_SE","beta_cov_95LCI","beta_cov_95UCI","beta_cov_in_95CI","beta_cov_est_new","beta_cov_SE_new","beta_cov_95LCI_new","beta_cov_95UCI_new","beta_cov_in_95CI_new","beta_cov_proxy_est_new","beta_cov_proxy_SE_new","beta_cov_proxy_95LCI_new","beta_cov_proxy_95UCI_new","beta_cov_proxy_in_95CI_new","gamma_shape_est","gamma_scale_est","vonMises_kappa_est","converg_mess_baseline","converg_mess_new","AICc_baseline","AICc_new","beta_sim_factor","proxy_factor","gamma_shape_est_new","gamma_scale_est_new","vonMises_kappa_est_new","deltaAICc"
167,15,10,5,67,0,-1,1,1,1,0.47295107039869,0.150031664714055,0.178894411018554,0.767007729778826,FALSE,0.185528669570945,0.112379706071316,-0.0347315069220303,0.405788846063921,TRUE,-0.891900856677173,0.138210482135569,-1.1627884239488,-0.621013289405542,TRUE,1.02202952852213,0.967664526574236,0.974875023716127,0,0,67351.2956780392,67321.597451535,"0 -1","-1: 15, 0: 10, +1: 5",1.0228719787493,0.968432420337784,0.975667888559592,29.698226504217
168,15,10,5,68,0,-1,1,1,1,0.453756646118733,0.192564472390282,0.0763372155318238,0.831176076705642,FALSE,0.0268381365250284,0.115825519086339,-0.200175709374852,0.253851982424909,TRUE,-1.22215917949788,0.140825421553866,-1.49817193385113,-0.946146425144633,TRUE,1.02298084183834,0.964786393134304,0.986946090207984,0,0,67323.6523048895,67286.3698144053,"0 -1","-1: 15, 0: 10, +1: 5",1.0240795005403,0.963334692148689,0.989256612053331,37.2824904841982
169,15,10,5,69,0,-1,1,1,1,0.429180638609202,0.16775519457065,0.100386499031219,0.757974778187184,FALSE,0.108995860406111,0.117324803367231,-0.120956528686906,0.338948249499127,TRUE,-0.948565089206958,0.144612186623446,-1.2319997667145,-0.665130411699419,TRUE,1.01046627594626,0.959275930605301,0.988540618520763,0,0,67341.9389537699,67316.9614315325,"0 -1","-1: 15, 0: 10, +1: 5",1.0105096699494,0.958521352798592,0.988501681755912,24.9775222374592
170,15,10,5,70,0,-1,1,1,1,0.340225700365374,0.179662719340635,-0.0119067589067988,0.692358159637546,TRUE,0.0352829179778262,0.146811223103555,-0.252461791831416,0.323027627787069,TRUE,-0.8842411930486,0.179690573937713,-1.23642824632785,-0.532054139769352,TRUE,1.01196820585023,0.97865595138683,1.03012301082295,0,0,67344.2154342163,67328.5606774839,"0 -1","-1: 15, 0: 10, +1: 5",1.01193940145326,0.978987059974276,1.03058323463658,15.654756732416
171,15,10,5,71,0,-1,1,1,1,0.371949220969171,0.180463657064558,0.01824695260425,0.725651489334091,FALSE,-0.0201668999030901,0.112607815050872,-0.240874161780547,0.200540361974367,TRUE,-1.17279978307991,0.137687414625391,-1.44266215687011,-0.902937409289711,TRUE,1.01616128563762,0.979796575378342,1.02524750423774,0,0,67336.5033241482,67293.8126428191,"0 -1","-1: 15, 0: 10, +1: 5",1.01702758074845,0.980188204894473,1.02528817328095,42.6906813290989
172,15,10,5,72,0,-1,1,1,1,0.521834454492212,0.164515345043972,0.199390303301846,0.844278605682577,FALSE,0.180124613900913,0.111844092608005,-0.0390857794943387,0.399335007296164,TRUE,-1.01749949546156,0.137898779008098,-1.28777613582948,-0.747222855093639,TRUE,1.00320282738417,1.0147726205324,0.965398678342574,0,0,67331.4498582536,67297.9398056717,"0 -1","-1: 15, 0: 10, +1: 5",1.00319839652283,1.01621559808311,0.96612048921658,33.510052581958
173,15,10,5,73,0,-1,1,1,1,0.551938696972688,0.169241619715159,0.220231217645753,0.883646176299624,FALSE,0.240816250183419,0.108462819424682,0.0282330304493719,0.453399469917467,FALSE,-0.969732753155161,0.134569508838721,-1.2334841438963,-0.705981362414023,TRUE,0.988869868143426,1.03505024411138,1.02084690588155,0,0,67329.4157769901,67300.4068497485,"0 -1","-1: 15, 0: 10, +1: 5",0.989102681709288,1.03264132471034,1.0217156529414,29.0089272415789
174,15,10,5,74,0,-1,1,1,1,0.499058935508523,0.16720935437582,0.171334623053721,0.826783247963325,FALSE,0.159135644478778,0.113500261803525,-0.0633207808919974,0.381592069849553,TRUE,-0.992947136656526,0.140349054040132,-1.26802622783945,-0.717868045473602,TRUE,0.993611125922188,1.00404223149394,0.950542027095223,0,0,67337.422744667,67308.5550155755,"0 -1","-1: 15, 0: 10, +1: 5",0.993459308878752,1.00453400594018,0.951513802230018,28.8677290914929
175,15,10,5,75,0,-1,1,1,1,0.166939241157912,0.166672303993339,-0.159732471889343,0.493610954205167,TRUE,-0.150967397302789,0.111118301708588,-0.368755266674878,0.0668204720692991,TRUE,-0.992285939430647,0.137194358343001,-1.26118194066501,-0.723389938196284,TRUE,1.01653294341502,0.958434462794982,0.983379282218032,0,0,67356.0531637734,67326.0731260091,"0 -1","-1: 15, 0: 10, +1: 5",1.01601513418454,0.959706177045273,0.984358053110309,29.9800377642387
176,15,10,5,76,0,-1,1,1,1,0.261413758618593,0.156484908730499,-0.0452910266172222,0.568118543854408,TRUE,-0.0865206690378146,0.112812846676411,-0.307629785517019,0.134588447441389,TRUE,-1.027299191469,0.13896879781585,-1.2996730301629,-0.754925352775108,TRUE,0.984623890808433,1.02158271260477,0.981131151534674,0,0,67357.748577008,67319.2029070906,"0 -1","-1: 15, 0: 10, +1: 5",0.986646528460504,1.02039675451716,0.98051194230624,38.545669917381
177,15,10,5,77,0,-1,1,1,1,0.257059622770759,0.1560843094026,-0.048860002210143,0.562979247751661,TRUE,-0.0523032410691101,0.116107625542314,-0.279870005462508,0.175263523324288,TRUE,-0.855319059207832,0.139585633290047,-1.12890187321554,-0.581736245200125,TRUE,1.00746000583959,0.948113006929219,0.989919227019451,0,0,67360.3305832851,67337.7295365463,"0 -1","-1: 15, 0: 10, +1: 5",1.00736129362977,0.948490458285004,0.989722484095759,22.601046738826
178,15,10,5,78,0,-1,1,1,1,0.388660504983376,0.124556578228325,0.144534097618313,0.632786912348439,FALSE,0.145412658609532,0.113925422264985,-0.0778770659533551,0.36870238317242,TRUE,-0.677862983947489,0.137506802841374,-0.947371365145831,-0.408354602749146,FALSE,0.996976266712551,0.995364004063323,1.02207551699878,0,0,67362.771309515,67343.0187475495,"0 -1","-1: 15, 0: 10, +1: 5",0.997571922553617,0.996479620709355,1.02399508095159,19.7525619655789
179,15,10,5,79,0,-1,1,1,1,0.351269427022396,0.141108259572592,0.0747023203389863,0.627836533705806,FALSE,0.120843659575214,0.119187805223258,-0.112760146058746,0.354447465209174,TRUE,-0.671598012413175,0.144692433826483,-0.955189971548526,-0.388006053277823,FALSE,0.944358285654425,1.05370788155178,0.999285625336219,0,0,67359.3885147936,67345.2934065873,"0 -1","-1: 15, 0: 10, +1: 5",0.944807142794958,1.05262749054769,0.999015189605049,14.095108206282
180,15,10,5,80,0,-1,1,1,1,0.369785118638693,0.163808515149992,0.0487263285837248,0.690843908693662,FALSE,0.0669687406241224,0.122744875317816,-0.173606794285657,0.307544275533902,TRUE,-0.885147749698971,0.149216458132408,-1.17760663353912,-0.592688865858822,TRUE,1.00766857977965,0.981881045374641,0.947934951574929,0,0,67348.3471761831,67326.0470692572,"0 -1","-1: 15, 0: 10, +1: 5",1.0078305696177,0.982570637945413,0.948224555969017,22.3001069258898
181,15,10,5,81,0,-1,1,1,1,0.449561866528106,0.157468498485677,0.140929280796578,0.758194452259633,FALSE,0.15053485565905,0.118134979868373,-0.0810054501973257,0.382075161515425,TRUE,-0.861486284453552,0.145485142659599,-1.14663192435204,-0.576340644555066,TRUE,1.0334410776316,0.988969024337321,1.01387456707865,0,0,67342.6284102012,67320.6031535921,"0 -1","-1: 15, 0: 10, +1: 5",1.03314024757401,0.98957366781303,1.01466111146088,22.0252566091076
182,15,10,5,82,0,-1,1,1,1,0.241938896337331,0.170785408673572,-0.0927943537478254,0.576672146422488,TRUE,-0.103362893952845,0.107251415359359,-0.313571805348135,0.106846017442444,TRUE,-1.07585156299102,0.132095436254379,-1.3347538605717,-0.816949265410327,TRUE,0.990220755094956,1.04362322201219,1.02807449697383,0,0,67348.0293466153,67309.0509503782,"0 -1","-1: 15, 0: 10, +1: 5",0.991211354810611,1.04381584541605,1.02754250094214,38.978396237042
183,15,10,5,83,0,-1,1,1,1,0.391928579071169,0.205523340679781,-0.0108897666435583,0.794746924785896,TRUE,0.0256326638795389,0.155118259419368,-0.278393537926963,0.329658865686041,TRUE,-1.08142319162984,0.190075503825159,-1.45396433347045,-0.708882049789219,TRUE,1.01107080158884,0.981577837560588,0.998966668871211,0,0,67309.6466150624,67290.0775338761,"0 -1","-1: 15, 0: 10, +1: 5",1.01092111680452,0.982304225954902,0.999230177512872,19.5690811862733
184,15,10,5,84,0,-1,1,1,1,0.27665597943742,0.187774384815326,-0.0913750520197849,0.644687010894624,TRUE,-0.152485605902723,0.11626488271377,-0.380360588688486,0.07538937688304,TRUE,-1.2132533291556,0.142985460790619,-1.49349968261808,-0.93300697569312,TRUE,0.988208472087818,1.00128693107064,0.97776493549843,0,0,67339.4010432128,67300.4505843449,"0 -1","-1: 15, 0: 10, +1: 5",0.988681842134069,1.00200758414574,0.977461823524933,38.9504588678246
185,15,10,5,85,0,-1,1,1,1,0.379678153786371,0.198364993408543,-0.00911008908789845,0.76846639666064,TRUE,-0.0250558717569673,0.131672678407126,-0.283129579182859,0.233017835668925,TRUE,-1.16326006839986,0.162841113028631,-1.48242278513839,-0.844097351661324,TRUE,1.00125014408466,0.976703002168065,0.982748289999257,0,0,67331.4643156756,67302.703204344,"0 -1","-1: 15, 0: 10, +1: 5",1.00231470604797,0.975285752123552,0.98256865618909,28.7611113316234
186,15,10,5,86,0,-1,1,1,1,0.19322336172599,0.19225994204149,-0.183599200345089,0.570045923797069,TRUE,-0.241629438357235,0.115550352761459,-0.468103968170593,-0.0151549085438769,FALSE,-1.24386144712033,0.141561849448355,-1.52131757362399,-0.966405320616674,TRUE,0.983765603876374,1.01069673077522,1.0052922172858,0,0,67340.883023361,67299.9225557389,"0 -1","-1: 15, 0: 10, +1: 5",0.984489185461926,1.0107060229201,1.00741170411599,40.9604676221643
187,15,10,5,87,0,-1,1,1,1,0.128609578816777,0.158017718893432,-0.181099459133523,0.438318616767077,TRUE,-0.206936170754946,0.114517674654857,-0.431386688671741,0.0175143471618487,TRUE,-0.993684954756163,0.142180149257008,-1.27235292661643,-0.715016982895899,TRUE,0.972666340392468,1.02326470284592,1.01922072330131,0,0,67364.6808020788,67330.9491681331,"0 -1","-1: 15, 0: 10, +1: 5",0.9733477165147,1.02394009472032,1.02054633795289,33.7316339457175
188,15,10,5,88,0,-1,1,1,1,0.230722853902481,0.118826796541982,-0.00217338771807263,0.463619095523034,TRUE,0.0268190279449733,0.113148888852508,-0.194948719096669,0.248586774986615,TRUE,-0.590925439944304,0.138334953315911,-0.862056966246519,-0.319793913642088,FALSE,1.00979537796907,0.955648646644805,1.01134770784557,0,0,67373.38755967,67358.4677177999,"0 -1","-1: 15, 0: 10, +1: 5",1.00967340333504,0.95712501609094,1.0119175525944,14.9198418700835
189,15,10,5,89,0,-1,1,1,1,0.422596218300794,0.152122144578398,0.12444229367614,0.720750142925448,FALSE,0.118336458948633,0.111433729761087,-0.100069638046067,0.336742555943332,TRUE,-0.949309150438177,0.138201327916346,-1.22017877576982,-0.67843952510653,TRUE,0.984531487864289,1.02377212914407,0.989438223183483,0,0,67351.7789429559,67317.6513011192,"0 -1","-1: 15, 0: 10, +1: 5",0.985614966205079,1.02358714950269,0.990825648300946,34.1276418367488
190,15,10,5,90,0,-1,1,1,1,0.551017931216282,0.162615883443368,0.232296656353118,0.869739206079445,FALSE,0.234063103924876,0.11123778247956,0.0160410565448375,0.452085151304915,FALSE,-0.955467533304724,0.137222762954447,-1.22441920655452,-0.68651586005493,TRUE,1.00908111679422,1.03631932215096,1.05792699884056,0,0,67331.8197723858,67303.4321938532,"0 -1","-1: 15, 0: 10, +1: 5",1.00900633146447,1.03720106154362,1.0584184307622,28.3875785326381
191,15,10,5,91,0,-1,1,1,1,0.192814122311722,0.137695218029749,-0.0770635458699765,0.462691790493421,TRUE,-0.0444960895418318,0.110840525108708,-0.261739526782406,0.172747347698743,TRUE,-0.7635971198032,0.136879205744266,-1.03187543329441,-0.495318806311991,TRUE,0.991501339949988,1.02385947958439,0.928006750851209,0,0,67370.4406480433,67347.1073026152,"0 -1","-1: 15, 0: 10, +1: 5",0.992149994414908,1.02361236327161,0.927813151326093,23.3333454281237
192,15,10,5,92,0,-1,1,1,1,0.310188570900127,0.174498822468503,-0.0318228364827872,0.652199978283041,TRUE,-0.048745316126134,0.110440725934065,-0.265205161383361,0.167714529131093,TRUE,-1.08308702474534,0.136586176581908,-1.35079101163191,-0.815383037858774,TRUE,0.976140831253209,1.01037362334863,0.955303503578281,0,0,67346.3953212263,67310.025231216,"0 -1","-1: 15, 0: 10, +1: 5",0.97750193908705,1.00757542962282,0.956455649227591,36.370090010314
193,15,10,5,93,0,-1,1,1,1,0.322602159762942,0.177414203619937,-0.0251232896779913,0.670327609203874,TRUE,-0.0414773103526715,0.116027504440085,-0.268887040271299,0.185932419565956,TRUE,-1.05314866554294,0.142003527605487,-1.33147046532734,-0.774826865758549,TRUE,0.9956431185444,1.01522948083107,1.09457539069418,0,0,67343.8126706337,67313.7073373631,"0 -1","-1: 15, 0: 10, +1: 5",0.995590460334219,1.01520519286973,1.09486414191094,30.1053332706069
194,15,10,5,94,0,-1,1,1,1,0.35874576456178,0.163349675280102,0.038586284126467,0.678905244997093,FALSE,0.0366614331310699,0.113187430450511,-0.185181854054564,0.258504720316704,TRUE,-0.994105668939298,0.140561716398095,-1.2696015706847,-0.718609767193899,TRUE,1.03906789479288,0.943918988813109,0.979882171855401,0,0,67351.6079213736,67319.6630428723,"0 -1","-1: 15, 0: 10, +1: 5",1.04055003753767,0.942661006249878,0.980327344278778,31.9448785012501
195,15,10,5,95,0,-1,1,1,1,0.459943652933797,0.17786046005209,0.111343556957976,0.808543748909618,FALSE,0.106960882957122,0.118170595282825,-0.124649227828874,0.338570993743118,TRUE,-1.01767799570245,0.143784940701938,-1.29949130099748,-0.735864690407426,TRUE,0.994842507500498,0.986393653181461,1.00356727269183,0,0,67335.4753850803,67307.7026665029,"0 -1","-1: 15, 0: 10, +1: 5",0.99505047067928,0.986507027984133,1.00544935208206,27.7727185773838
196,15,10,5,96,0,-1,1,1,1,0.405593645296363,0.202817924729661,0.00807781740707147,0.803109473185654,FALSE,-0.0471404442119068,0.114915583665693,-0.272370849459064,0.17808996103525,TRUE,-1.33155385650073,0.141810293294701,-1.6094969239954,-1.05361078900605,FALSE,0.992549799196345,1.02154983455145,1.03688304492378,0,0,67321.5496416982,67277.3039679101,"0 -1","-1: 15, 0: 10, +1: 5",0.992771945271931,1.0227963668288,1.03667489214692,44.2456737880566
197,15,10,5,97,0,-1,1,1,1,0.359952149404155,0.184548207719816,-0.00175569113810031,0.72165998994641,TRUE,0.000985237513781485,0.110345994015102,-0.215288936594091,0.217259411621654,TRUE,-1.12384994887004,0.134948826614516,-1.38834478879043,-0.859355108949651,TRUE,1.04775048150847,0.952666934756332,1.0185767092305,0,0,67330.8292833857,67297.1263738105,"0 -1","-1: 15, 0: 10, +1: 5",1.04791815382076,0.952281783374332,1.02009584725455,33.7029095751059
198,15,10,5,98,0,-1,1,1,1,0.308733968802426,0.146724815106751,0.0211586155548952,0.596309322049956,FALSE,0.0186856784149029,0.111414384689748,-0.199682502936695,0.2370538597665,TRUE,-0.845686399874156,0.134931694352853,-1.11014766117872,-0.581225138569597,TRUE,0.996750735357909,1.01509717524372,0.957328066840537,0,0,67360.8053957931,67333.4705368985,"0 -1","-1: 15, 0: 10, +1: 5",0.996697392346985,1.01699369010418,0.958371608074366,27.3348588945519
199,15,10,5,99,0,-1,1,1,1,0.171243681657779,0.198684736229658,-0.21817124563019,0.560658608945748,TRUE,-0.201045113507858,0.129335857897996,-0.454538736897521,0.0524485098818037,TRUE,-1.16150949919147,0.159125621994558,-1.47338998731833,-0.849629011064597,TRUE,1.03714370682906,0.961050253164505,0.983714183774843,0,0,67338.6593276689,67309.4400279883,"0 -1","-1: 15, 0: 10, +1: 5",1.03709494486452,0.959970576586942,0.982722387959746,29.2192996806261
200,15,10,5,100,0,-1,1,1,1,0.387046916915215,0.1729081583854,0.0481531538466846,0.725940679983745,FALSE,0.0561342452562442,0.117779609681238,-0.174709547832167,0.286978038344656,TRUE,-0.970521553998892,0.143977409834935,-1.25271209186273,-0.688331016135057,TRUE,1.01994561974632,0.977047413144988,1.04645408188491,0,0,67343.6958130931,67318.1153673081,"0 -1","-1: 15, 0: 10, +1: 5",1.02050402006245,0.976736793683498,1.04623843054368,25.5804457849881
201,10,10,10,1,0.5,1,1,1,1,0.362290954999074,0.174111981046491,0.0210377428710323,0.703544167127116,TRUE,0.372598176241714,0.102495613814646,0.171710464591682,0.573485887891745,TRUE,0.943548615285735,0.124332687639674,0.699861025410906,1.18723620516056,TRUE,0.987432160002679,1.01970399355972,1.00619735911599,0,0,67343.3265440078,67310.2789693201,"0.5 1","-1: 10, 0: 10, +1: 10",0.988077419901703,1.01984711371714,1.00545755180592,33.0475746877491
202,10,10,10,2,0.5,1,1,1,1,0.426096775594456,0.148977893943511,0.134105468972546,0.718088082216365,TRUE,0.419388795949759,0.101272361925052,0.220898613947351,0.617878977952167,TRUE,0.857889767064854,0.125144362295627,0.612611324097193,1.10316821003252,TRUE,1.01082605327898,0.97742274947235,0.926242934067219,0,0,67351.5711400671,67317.1617873939,"0.5 1","-1: 10, 0: 10, +1: 10",1.01243415498922,0.976583283744415,0.928438133319369,34.4093526731886
203,10,10,10,3,0.5,1,1,1,1,0.418854279134537,0.191097867912857,0.044309340502945,0.793399217766129,TRUE,0.368917533174888,0.10699677194486,0.159207713700917,0.578627352648859,TRUE,1.05196120454574,0.130355062576174,0.796469976693978,1.30745243239751,TRUE,1.00364361602901,0.997280564388744,0.960819075693367,0,0,67327.138636582,67293.9417679646,"0.5 1","-1: 10, 0: 10, +1: 10",1.00397492851923,0.996527301393316,0.961864168661206,33.1968686174223
204,10,10,10,4,0.5,1,1,1,1,0.33567223317566,0.187931614667933,-0.0326669631299476,0.704011429481267,TRUE,0.349543418373596,0.106686411667334,0.140441893865807,0.558644942881385,TRUE,1.01333806531912,0.130094456320516,0.758357616342586,1.26831851429565,TRUE,0.977382432212435,1.02111613101741,1.00991495097377,0,0,67339.2943396516,67308.4228729061,"0.5 1","-1: 10, 0: 10, +1: 10",0.97715754171992,1.02151243196648,1.00871048774797,30.8714667455351
205,10,10,10,5,0.5,1,1,1,1,0.566659029627447,0.190035954278377,0.194195403474127,0.939122655780766,TRUE,0.552832973005059,0.100141285834321,0.356559659404259,0.749106286605859,TRUE,1.13380546874172,0.122978130290472,0.892772762486325,1.37483817499712,TRUE,1.03158114331226,0.985072092420437,0.976102442806644,0,0,67309.3145920548,67264.2475540934,"0.5 1","-1: 10, 0: 10, +1: 10",1.03277578796218,0.983892766062481,0.976371614358052,45.0670379614312
206,10,10,10,6,0.5,1,1,1,1,0.520112753315895,0.178249297565308,0.170750549818329,0.86947495681346,TRUE,0.526249689070468,0.104056507763419,0.322302681497154,0.730196696643781,TRUE,1.04710213866997,0.126391979690858,0.799378410541171,1.29482586679877,TRUE,0.984560188505839,1.00057760712169,0.972562867216054,0,0,67329.4738573336,67287.6886378327,"0.5 1","-1: 10, 0: 10, +1: 10",0.985179475411421,1.001224969366,0.973548419479535,41.7852195009182
207,10,10,10,7,0.5,1,1,1,1,0.551798805772609,0.194709233258,0.170175721129521,0.933421890415697,TRUE,0.54614553974455,0.125913285079162,0.299360035814268,0.792931043674832,TRUE,0.976764987885604,0.153375547586823,0.676154438506321,1.27737553726489,TRUE,1.02408504712539,0.942919605956291,1.01457720098209,0,0,67318.5048538647,67294.4170645209,"0.5 1","-1: 10, 0: 10, +1: 10",1.02529654374248,0.940978072027337,1.0149318586357,24.0877893437719
208,10,10,10,8,0.5,1,1,1,1,0.522222019853478,0.184696135889428,0.160224245426484,0.884219794280473,TRUE,0.525660684388597,0.103414137699981,0.322972699004369,0.728348669772825,TRUE,1.04999599161593,0.125340271983177,0.804333572716452,1.29565841051542,TRUE,1.00729269767484,0.988232889583347,1.06348074665823,0,0,67321.7823331415,67284.8037893075,"0.5 1","-1: 10, 0: 10, +1: 10",1.00811233362082,0.988290225861269,1.06498088306633,36.9785438339895
209,10,10,10,9,0.5,1,1,1,1,0.471662082999275,0.144515214358983,0.188417467637582,0.754906698360968,TRUE,0.465008606431855,0.103148354598024,0.262841546355161,0.667175666508549,TRUE,0.792721184844533,0.125325348118019,0.547088016183271,1.0383543535058,TRUE,1.01363424802483,0.96694292632358,0.974738428827368,0,0,67350.6707237349,67320.5495325756,"0.5 1","-1: 10, 0: 10, +1: 10",1.01518818261029,0.965580895600656,0.975874039468983,30.1211911593564
